Date,Site,Observer,Temperature,Species,Size,Grp_Size,Mixed_Grp,Start_Time,End_Time,Time,minutes ,seconds ,minutes*60,add_to_ seconds ,total_divided_by_60 ,Total_Bites ,Bites_per_minute,Trial_Time,,
12/11/2016,Bird,ECM,28,Ctenochaetus_striatus,24,1,N,13:41:00,13:44:00,0:03:00,3,0,180,180,3,73,24.33333333,3,,
12/11/2016,Bird,ECM,28,Ctenochaetus_striatus,19,1,N,13:49:00,13:52:00,0:03:00,3,0,180,180,3,95,31.66666667,3,,
12/11/2016,Bird,ECM,28,Ctenochaetus_striatus,21,1,N,13:55:00,13:58:00,0:03:00,3,0,180,180,3,70,23.33333333,3,,
12/11/2016,Bird,Zoe,28,Ctenochaetus_striatus,25,1,N,13:35:00,13:38:00,0:03:00,3,0,180,180,3,36,12,3,,
12/11/2016,Bird,Zoe,28,Ctenochaetus_striatus,24,1,N,13:44:00,13:47:02,0:03:02,3,2,180,182,3.033333333,71,23.40659341,3.033333333,,
12/11/2016,Bird,Zoe,28,Ctenochaetus_striatus,19,1,N,13:49:00,13:52:00,0:03:00,3,0,180,180,3,23,7.666666667,3,,
12/11/2016,Bird,Zoe,28,Ctenochaetus_striatus,24,1,N,14:05:00,14:08:00,0:03:00,3,0,180,180,3,112,37.33333333,3,,
12/11/2016,Bird,Zoe,28,Ctenochaetus_striatus,15,1,N,14:09:00,14:12:00,0:03:00,3,0,180,180,3,54,18,3,,
12/11/2016,Bird,Zoe,28,Ctenochaetus_striatus,20,1,N,14:16:00,14:18:45,0:02:45,2,45,120,165,2.75,74,26.90909091,2.75,,
12/11/2016,Bird,Lex,28,Siganus_doliatus,25,2,N,12:55:00,12:58:00,0:03:00,3,0,180,180,3,86,28.66666667,3,,
12/11/2016,Bird,Lex,28,Siganus_doliatus,22,2,N,13:05:00,13:08:00,0:03:00,3,0,180,180,3,53,17.66666667,3,,
12/11/2016,Bird,Lex,28,Siganus_doliatus,25,2,N,13:57:00,14:00:00,0:03:00,3,0,180,180,3,37,12.33333333,3,,
12/11/2016,Bird,ECM,28,Siganus_doliatus,24,2,N,11:36:00,11:39:10,0:03:10,3,10,180,190,3.166666667,39,12.31578947,3.166666667,,
12/11/2016,Bird,ECM,28,Siganus_doliatus,20,2,N,11:59:00,12:02:00,0:03:00,3,0,180,180,3,12,4,3,,
12/11/2016,Bird,ECM,28,Siganus_doliatus,22,2,N,11:49:00,11:52:00,0:03:00,3,0,180,180,3,48,16,3,,
12/11/2016,Bird,ECM,28,Siganus_doliatus,22,2,N,12:36:00,12:39:00,0:03:00,3,0,180,180,3,28,9.333333333,3,,
12/11/2016,Bird,ECM,28,Siganus_doliatus,20,2,N,12:40:00,12:43:00,0:03:00,3,0,180,180,3,43,14.33333333,3,,
12/11/2016,Bird,ECM,28,Siganus_doliatus,22,2,N,12:44:00,12:47:15,0:03:15,3,15,180,195,3.25,29,8.923076923,3.25,,
12/11/2016,Bird,ECM,28,Siganus_doliatus,24,2,N,12:47:00,12:50:08,0:03:08,3,8,180,188,3.133333333,45,14.36170213,3.133333333,,
12/11/2016,Bird,Zoe,28,Siganus_doliatus,23,2,N,12:45:00,12:48:05,0:03:05,3,5,180,185,3.083333333,33,10.7027027,3.083333333,,
12/11/2016,Bird,Zoe,28,Siganus_doliatus,20,2,N,12:50:00,12:53:00,0:03:00,3,0,180,180,3,18,6,3,,
12/11/2016,Bird,Zoe,28,Siganus_doliatus,19,2,N,13:06:00,13:09:01,0:03:01,3,1,180,181,3.016666667,46,15.24861878,3.016666667,,
12/11/2016,Palfrey,ECM,28,Ctenochaetus_striatus,24,1,N,9:59:00,10:02:00,0:03:00,3,0,180,180,3,47,15.66666667,3,,
12/11/2016,Palfrey,ECM,28,Ctenochaetus_striatus,22,1,N,10:05:00,10:08:00,0:03:00,3,0,180,180,3,54,18,3,,
12/11/2016,Palfrey,ECM,28,Ctenochaetus_striatus,16,1,N,10:26:00,10:29:10,0:03:10,3,10,180,190,3.166666667,84,26.52631579,3.166666667,,
12/11/2016,Palfrey,ECM,28,Ctenochaetus_striatus,23,1,N,10:48:50,10:51:50,0:03:00,3,0,180,180,3,84,28,3,,
12/11/2016,Palfrey,ECM,28,Naso_unicornis,30,2,N,10:03:00,10:04:00,0:01:00,1,0,60,60,1,12,12,1,,
12/11/2016,Palfrey,ECM,28,Siganus_doliatus,21,2,N,10:08:28,10:12:00,0:03:32,3,32,180,212,3.533333333,38,10.75471698,3.533333333,,
12/11/2016,Palfrey,ECM,28,Siganus_doliatus,20,2,N,10:21:00,10:24:00,0:03:00,3,0,180,180,3,28,9.333333333,3,,
12/11/2016,Palfrey,ECM,28,Siganus_doliatus,21,2,N,10:30:00,10:33:15,0:03:15,3,15,180,195,3.25,74,22.76923077,3.25,,
12/11/2016,Palfrey,ECM,28,Siganus_doliatus,23,2,N,10:35:00,10:38:00,0:03:00,3,0,180,180,3,66,22,3,,
12/11/2016,Bird,Lex,28,Acanthurus_dussumieri,28,3,Y,12:47:00,12:50:00,0:03:00,3,0,180,180,3,125,41.66666667,3,,
12/11/2016,Bird,Lex,28,Acanthurus_dussumieri,30,3,Y,12:51:00,12:54:00,0:03:00,3,0,180,180,3,139,46.33333333,3,,
12/11/2016,Bird,Lex,28,Acanthurus_dussumieri,25,5,Y,13:31:00,13:34:00,0:03:00,3,0,180,180,3,109,36.33333333,3,,
12/11/2016,Bird,Zoe,28,Acanthurus_dussumieri,24,30,Y,12:56:00,12:59:01,0:03:01,3,1,180,181,3.016666667,130,43.09392265,3.016666667,,
12/11/2016,Bird,Zoe,28,Acanthurus_dussumieri,22,30,Y,12:59:00,13:02:05,0:03:05,3,5,180,185,3.083333333,144,46.7027027,3.083333333,,
12/11/2016,Bird,Zoe,28,Acanthurus_dussumieri,19,20,Y,13:11:00,13:14:03,0:03:03,3,3,180,183,3.05,96,31.47540984,3.05,,
12/11/2016,Bird,Zoe,28,Acanthurus_dussumieri,19,20,Y,13:20:00,13:23:03,0:03:03,3,3,180,183,3.05,127,41.63934426,3.05,,
13/11/2016,Bird,Lex,28,Acanthurus_dussumieri,28,2,N,14:39:00,14:42:00,0:03:00,3,0,180,180,3,28,9.333333333,3,,
13/11/2016,Bird,Lex,28,Acanthurus_dussumieri,30,1,N,14:55:00,14:56:31,0:01:31,1,31,60,91,1.516666667,11,7.252747253,1.516666667,,
13/11/2016,Bird,Zoe,28,Acanthurus_dussumieri,30,1,N,14:50:00,14:53:00,0:03:00,3,0,180,180,3,125,41.66666667,3,,
13/11/2016,Bird,Zoe,28,Acanthurus_dussumieri,32,1,N,14:55:00,14:58:03,0:03:03,3,3,180,183,3.05,146,47.86885246,3.05,,
13/11/2016,Bird,Lex,28,Ctenochaetus_striatus,22,1,N,14:52:00,14:55:00,0:03:00,3,0,180,180,3,70,23.33333333,3,,
13/11/2016,Bird,ECM,28,Ctenochaetus_striatus,19,1,N,14:38:00,14:39:00,0:01:00,1,0,60,60,1,34,34,1,,
13/11/2016,Bird,ECM,28,Ctenochaetus_striatus,19,1,N,14:48:00,14:51:00,0:03:00,3,0,180,180,3,115,38.33333333,3,,
13/11/2016,Bird,Zoe,28,Ctenochaetus_striatus,27,1,N,14:46:00,14:49:01,0:03:01,3,1,180,181,3.016666667,57,18.89502762,3.016666667,,
13/11/2016,Palfrey,Lex,28,Acanthurus_dussumieri,30,1,N,13:34:00,13:37:00,0:03:00,3,0,180,180,3,71,23.66666667,3,,
13/11/2016,Palfrey,Lex,28,Ctenochaetus_striatus,25,1,N,12:56:00,12:59:00,0:03:00,3,0,180,180,3,50,16.66666667,3,,
13/11/2016,Palfrey,Lex,28,Ctenochaetus_striatus,23,1,N,13:03:00,13:06:00,0:03:00,3,0,180,180,3,69,23,3,,
13/11/2016,Palfrey,Lex,28,Ctenochaetus_striatus,24,1,N,13:06:00,13:09:00,0:03:00,3,0,180,180,3,71,23.66666667,3,,
13/11/2016,Palfrey,ECM,28,Ctenochaetus_striatus,26,1,N,12:50:00,12:53:00,0:03:00,3,0,180,180,3,38,12.66666667,3,,
13/11/2016,Palfrey,ECM,28,Ctenochaetus_striatus,25,1,N,13:30:00,13:33:00,0:03:00,3,0,180,180,3,93,31,3,,
13/11/2016,Palfrey,ECM,28,Ctenochaetus_striatus,24,1,N,13:38:00,13:41:00,0:03:00,3,0,180,180,3,84,28,3,,
13/11/2016,Palfrey,ECM,28,Ctenochaetus_striatus,23,1,N,13:42:00,13:45:00,0:03:00,3,0,180,180,3,88,29.33333333,3,,
13/11/2016,Palfrey,ECM,28,Ctenochaetus_striatus,19,1,N,13:47:00,13:50:00,0:03:00,3,0,180,180,3,51,17,3,,
13/11/2016,Palfrey,Zoe,28,Ctenochaetus_striatus,19,1,N,12:58:00,13:01:55,0:03:55,3,55,180,235,3.916666667,67,17.10638298,3.916666667,,
13/11/2016,Palfrey,Zoe,28,Ctenochaetus_striatus,26,1,N,13:08:00,13:11:01,0:03:01,3,1,180,181,3.016666667,62,20.55248619,3.016666667,,
13/11/2016,Palfrey,Zoe,28,Ctenochaetus_striatus,27,1,N,13:12:00,13:15:00,0:03:00,3,0,180,180,3,87,29,3,,
13/11/2016,Palfrey,Lex,28,Naso_unicornis,35,3,N,13:12:00,13:15:00,0:03:00,3,0,180,180,3,13,4.333333333,3,,
13/11/2016,Palfrey,Lex,28,Naso_unicornis,37,1,N,13:21:00,13:24:00,0:03:00,3,0,180,180,3,5,1.666666667,3,,
13/11/2016,Palfrey,Lex,28,Naso_unicornis,35,2,N,13:29:00,13:30:07,0:01:07,1,7,60,67,1.116666667,3,2.686567164,1.116666667,,
13/11/2016,Palfrey,Lex,28,Naso_unicornis,30,1,N,13:43:00,13:46:00,0:03:00,3,0,180,180,3,5,1.666666667,3,,
13/11/2016,Palfrey,ECM,28,Naso_unicornis,31,10,N,12:59:00,13:02:00,0:03:00,3,0,180,180,3,24,8,3,,
13/11/2016,Palfrey,ECM,28,Naso_unicornis,38,10,N,13:03:00,13:06:00,0:03:00,3,0,180,180,3,41,13.66666667,3,,
13/11/2016,Palfrey,ECM,28,Naso_unicornis,45,10,N,13:06:00,13:09:10,0:03:10,3,10,180,190,3.166666667,14,4.421052632,3.166666667,,
13/11/2016,Palfrey,ECM,28,Naso_unicornis,32,10,N,13:10:00,13:13:00,0:03:00,3,0,180,180,3,17,5.666666667,3,,
13/11/2016,Palfrey,ECM,28,Naso_unicornis,30,10,N,13:13:00,13:16:00,0:03:00,3,0,180,180,3,44,14.66666667,3,,
13/11/2016,Palfrey,ECM,28,Naso_unicornis,32,10,N,13:17:00,13:20:00,0:03:00,3,0,180,180,3,80,26.66666667,3,,
13/11/2016,Palfrey,ECM,28,Naso_unicornis,28,10,N,13:23:00,13:26:00,0:03:00,3,0,180,180,3,62,20.66666667,3,,
13/11/2016,Palfrey,ECM,28,Naso_unicornis,27,10,N,13:27:00,13:30:00,0:03:00,3,0,180,180,3,53,17.66666667,3,,
13/11/2016,Palfrey,Zoe,28,Naso_unicornis,33,4,N,13:23:00,13:24:30,0:01:30,1,30,60,90,1.5,13,8.666666667,1.5,,
13/11/2016,Palfrey,Zoe,28,Naso_unicornis,34,2,N,13:45:00,13:48:00,0:03:00,3,0,180,180,3,17,5.666666667,3,,
13/11/2016,Palfrey,Zoe,28,Naso_unicornis,40,1,N,13:50:00,13:53:00,0:03:00,3,0,180,180,3,22,7.333333333,3,,
13/11/2016,Palfrey,Zoe,28,Naso_unicornis,25,1,N,13:54:00,13:57:00,0:03:00,3,0,180,180,3,44,14.66666667,3,,
13/11/2016,Palfrey,Zoe,28,Naso_unicornis,33,1,N,13:57:00,14:00:00,0:03:00,3,0,180,180,3,16,5.333333333,3,,
13/11/2016,Palfrey,ECM,28,Siganus_doliatus,21,2,N,14:11:00,14:14:00,0:03:00,3,0,180,180,3,40,13.33333333,3,,
13/11/2016,Bird,Lex,28,Acanthurus_dussumieri,28,8,Y,14:58:00,15:01:00,0:03:00,3,0,180,180,3,99,33,3,,
13/11/2016,Bird,ECM,28,Acanthurus_dussumieri,32,15,Y,14:39:00,14:41:00,0:02:00,2,0,120,120,2,57,28.5,2,,
13/11/2016,Bird,ECM,28,Acanthurus_dussumieri,30,15,Y,14:41:00,14:44:00,0:03:00,3,0,180,180,3,166,55.33333333,3,,
13/11/2016,Bird,ECM,28,Acanthurus_dussumieri,27,15,Y,14:45:00,14:48:00,0:03:00,3,0,180,180,3,191,63.66666667,3,,
20/11/2016,Palfrey,Lex,27,Acanthurus_dussumieri,28,2,N,13:21:00,13:24:00,0:03:00,3,0,180,180,3,57,19,3,,
20/11/2016,Palfrey,Lex,27,Acanthurus_dussumieri,25,1,N,13:27:00,13:30:00,0:03:00,3,0,180,180,3,28,9.333333333,3,,
20/11/2016,Palfrey,Lex,27,Acanthurus_dussumieri,27,1,N,13:36:00,13:39:00,0:03:00,3,0,180,180,3,61,20.33333333,3,,
20/11/2016,Palfrey,Zoe,27,Acanthurus_dussumieri,21,1,N,13:34:00,13:37:02,0:03:02,3,2,180,182,3.033333333,185,60.98901099,3.033333333,,
20/11/2016,Palfrey,Zoe,27,Acanthurus_dussumieri,25,1,N,13:39:00,13:42:00,0:03:00,3,0,180,180,3,137,45.66666667,3,,
20/11/2016,Palfrey,ECM,28,Acanthurus_dussumieri,18,40,Y,13:40:00,13:43:00,0:03:00,3,0,180,180,3,76,25.33333333,3,,
20/11/2016,Palfrey,Zoe,27,Acanthurus_dussumieri,23,10,Y,13:29:00,13:32:00,0:03:00,3,0,180,180,3,159,53,3,,
21/11/2016,Palfrey,ECM,28,Acanthurus_dussumieri,27,1,N,13:51:00,13:54:00,0:03:00,3,0,180,180,3,205,68.33333333,3,,
21/11/2016,Palfrey,Elena,27,Acanthurus_dussumieri,23,1,N,13:51:00,13:54:00,0:03:00,3,0,180,180,3,121,40.33333333,3,,
21/11/2016,Palfrey,Elena,27,Acanthurus_dussumieri,26,1,N,13:56:00,13:59:00,0:03:00,3,0,180,180,3,40,13.33333333,3,,
21/11/2016,Palfrey,Elena,27,Acanthurus_dussumieri,27,1,N,14:01:00,14:04:00,0:03:00,3,0,180,180,3,95,31.66666667,3,,
21/11/2016,Palfrey,ECM,28,Naso_unicornis,30,6,N,13:54:00,13:55:00,0:01:00,1,0,60,60,1,14,14,1,,
21/11/2016,Palfrey,Lex,27,Acanthurus_dussumieri,28,14,Y,13:53:00,13:56:00,0:03:00,3,0,180,180,3,81,27,3,,
21/11/2016,Palfrey,Lex,27,Acanthurus_dussumieri,26,6,Y,13:57:00,14:00:00,0:03:00,3,0,180,180,3,153,51,3,,
23/11/2016,North_Point,Lex,29,Naso_unicornis,30,2,N,12:30:00,12:31:55,0:01:55,1,55,60,115,1.916666667,13,6.782608696,1.916666667,,
23/11/2016,North_Point,Lex,29,Naso_unicornis,35,1,N,13:04:00,13:07:00,0:03:00,3,0,180,180,3,33,11,3,,
23/11/2016,North_Point,Lex,29,Siganus_doliatus,25,2,N,12:52:00,12:55:00,0:03:00,3,0,180,180,3,75,25,3,,
23/11/2016,North_Point,Lex,29,Siganus_doliatus,25,2,N,12:55:00,12:58:00,0:03:00,3,0,180,180,3,99,33,3,,
23/11/2016,North_Point,Josh ,29,Siganus_doliatus,22,2,N,12:40:00,12:43:01,0:03:01,3,1,180,181,3.016666667,31,10.27624309,3.016666667,,
23/11/2016,North_Point,Josh ,29,Siganus_doliatus,22,2,N,12:50:00,12:52:30,0:02:30,2,30,120,150,2.5,7,2.8,2.5,,
23/11/2016,North_Point,Josh ,29,Siganus_doliatus,22,2,N,13:00:00,13:02:45,0:02:45,2,45,120,165,2.75,16,5.818181818,2.75,,
23/11/2016,North_Point,Lex,29,Acanthurus_dussumieri,45,5,Y,12:45:00,12:46:53,0:01:53,1,53,60,113,1.883333333,35,18.5840708,1.883333333,,
29/11/2016,Palfrey,Zoe,27,Acanthurus_dussumieri,18,0,N,11:42:00,11:45:00,0:03:00,3,0,180,180,3,126,42,3,,
29/11/2016,Palfrey,Zoe,27,Acanthurus_dussumieri,23,0,N,11:55:00,11:58:00,0:03:00,3,0,180,180,3,63,21,3,,
29/11/2016,Palfrey,Lex,27,Acanthurus_dussumieri,28,20,Y,11:46:00,11:49:00,0:03:00,3,0,180,180,3,50,16.66666667,3,,
29/11/2016,Palfrey,Lex,27,Acanthurus_dussumieri,29,12,Y,11:51:00,11:54:00,0:03:00,3,0,180,180,3,110,36.66666667,3,,
29/11/2016,Palfrey,Lex,27,Acanthurus_dussumieri,25,32,Y,11:58:00,12:01:00,0:03:00,3,0,180,180,3,73,24.33333333,3,,
29/11/2016,Palfrey,Lex,27,Acanthurus_dussumieri,28,25,Y,12:02:00,12:05:00,0:03:00,3,0,180,180,3,141,47,3,,
30/10/2017,Bird,Melina,27,Siganus_corallinus,25,2,N,13:44:00,13:47:00,0:03:00,3,0,180,180,3,54,18,3,,
30/10/2017,Bird,Melina,27,Siganus_corallinus,25,2,N,13:50:00,13:53:00,0:03:00,3,0,180,180,3,69,23,3,,
30/10/2017,Bird,Melina,27,Siganus_corallinus,26,2,N,14:46:00,14:49:00,0:03:00,3,0,180,180,3,80,26.66666667,3,,
30/10/2017,Bird,Melina,27,Siganus_corallinus,26,2,N,14:49:00,14:51:00,0:02:00,2,0,120,120,2,48,24,2,,
30/10/2017,Bird,Melina,27,Siganus_corallinus,17,2,N,9:46:00,9:48:30,0:02:30,3,0,180,180,3,49,16.33333333,3,,
30/10/2017,Bird,Melina,27,Siganus_corallinus,20,2,N,9:57:00,10:00:00,0:03:00,3,0,180,180,3,28,9.333333333,3,,
30/10/2017,Bird,Melina,27,Siganus_corallinus,20,2,N,10:00:00,10:03:00,0:03:00,3,0,180,180,3,61,20.33333333,3,,
30/10/2017,Bird,Melina,27,Siganus_corallinus,23,2,N,11:20:00,11:23:00,0:03:00,3,0,180,180,3,22,7.333333333,3,,
30/10/2017,Bird,Lex ,27,Siganus_corallinus,20,2,N,11:37:00,11:40:00,0:03:00,3,0,180,180,3,41,13.66666667,3,,
30/10/2017,Bird,Lex ,27,Siganus_corallinus,20,2,N,11:41:00,11:44:00,0:03:00,3,0,180,180,3,48,16,3,,
30/10/2017,Bird,Lex ,27,Siganus_corallinus,25,2,N,14:53:00,14:56:00,0:03:00,3,0,180,180,3,103,34.33333333,3,,
30/10/2017,Bird,Lex ,27,Siganus_corallinus,25,2,N,14:56:00,14:59:00,0:03:00,3,0,180,180,3,97,32.33333333,3,,
30/10/2017,Bird,Kelly ,27,Siganus_corallinus,24,2,N,11:46:00,11:49:00,0:03:00,3,0,180,180,3,41,13.66666667,3,,
30/10/2017,Bird,Kelly ,27,Siganus_corallinus,23,2,N,11:49:00,11:52:00,0:03:00,3,0,180,180,3,25,8.333333333,3,,
30/10/2017,Bird,Kelly ,27,Siganus_corallinus,22,2,N,13:50:00,13:53:00,0:03:00,3,0,180,180,3,48,16,3,,
30/10/2017,Bird,Kelly ,27,Siganus_corallinus,22,2,N,13:53:00,13:55:40,0:02:40,3,0,180,180,3,41,13.66666667,3,,
30/10/2017,Bird,Kelly ,27,Siganus_corallinus,24,2,N,14:17:00,14:20:00,0:03:00,3,0,180,180,3,78,26,3,,
30/10/2017,Bird,Kelly ,27,Siganus_corallinus,26,2,N,9:30:00,9:33:00,0:03:00,3,0,180,180,3,29,9.666666667,3,,
30/10/2017,Bird,Kelly ,27,Siganus_corallinus,26,2,N,9:33:00,9:36:00,0:03:00,3,0,180,180,3,51,17,3,,
30/10/2017,Bird,Kelly ,27,Siganus_corallinus,22,2,N,9:42:00,9:45:00,0:03:00,3,0,180,180,3,19,6.333333333,3,,
30/10/2017,Bird,Kelly ,27,Siganus_corallinus,24,2,N,9:45:00,9:48:00,0:03:00,3,0,180,180,3,35,11.66666667,3,,
07/11/2017,Bird,Claire,27,Siganus_corallinus,25,2,N,10:54:00,10:57:00,0:03:00,3,0,180,180,3,24,8,3,,
07/11/2017,Bird,Claire,27,Siganus_corallinus,20,2,N,10:57:00,11:00:00,0:03:00,3,0,180,180,3,37,12.33333333,3,,
07/11/2017,Bird,Claire,27,Siganus_corallinus,25,2,N,12:13:00,12:16:00,0:03:00,3,0,180,180,3,59,19.66666667,3,,
07/11/2017,Bird,Melina,27,Siganus_corallinus,22,2,N,11:07:00,11:10:00,0:03:00,3,0,180,180,3,69,23,3,,
07/11/2017,Bird,Melina,27,Siganus_corallinus,24,2,N,11:10:00,11:13:00,0:03:00,3,0,180,180,3,39,13,3,,
07/11/2017,Bird,Melina,27,Siganus_corallinus,22,2,N,14:06:00,14:09:00,0:03:00,3,0,180,180,3,79,26.33333333,3,,
07/11/2017,Bird,Melina,27,Siganus_corallinus,22,2,N,14:09:00,14:12:00,0:03:00,3,0,180,180,3,53,17.66666667,3,,
08/11/2017,Bird,Melina,27,Siganus_corallinus,22,2,N,10:19:00,10:22:00,0:03:00,3,0,180,180,3,49,16.33333333,3,,
08/11/2017,Bird,Melina,27,Siganus_corallinus,22,2,N,10:22:00,10:25:00,0:03:00,3,0,180,180,3,53,17.66666667,3,,
08/11/2017,Bird,Melina,27,Siganus_corallinus,22,2,N,10:27:00,10:30:00,0:03:00,3,0,180,180,3,17,5.666666667,3,,
08/11/2017,Bird,Melina,27,Siganus_corallinus,22,2,N,10:33:00,10:36:00,0:03:00,3,0,180,180,3,26,8.666666667,3,,
08/11/2017,Bird,Melina,27,Siganus_corallinus,22,2,N,12:15:00,12:18:00,0:03:00,3,0,180,180,3,54,18,3,,
08/11/2017,Bird,Melina,27,Siganus_corallinus,22,2,N,12:21:00,12:24:00,0:03:00,3,0,180,180,3,36,12,3,,
08/11/2017,Bird,Melina,27,Siganus_corallinus,26,2,N,12:29:00,12:32:00,0:03:00,3,0,180,180,3,87,29,3,,
19/11/2017,Bird,Melina,27,Siganus_corallinus,22,2,N,10:54:00,10:57:00,0:03:00,3,0,180,180,3,74,24.66666667,3,,
19/11/2017,Bird,Melina,27,Siganus_corallinus,23,2,N,11:00:00,11:03:00,0:03:00,3,0,180,180,3,55,18.33333333,3,,
01/11/2017,Bird,Melina,27,Acanthurus_nigrofuscus,17,1,N,16:02:00,16:05:00,0:03:00,3,0,180,180,3,207,69,3,,
01/11/2017,Bird,Melina,27,Acanthurus_nigrofuscus,17,1,N,16:06:00,16:09:00,0:03:00,3,0,180,180,3,223,74.33333333,3,,
01/11/2017,Bird,Melina,27,Acanthurus_nigrofuscus,13,13,N,16:16:00,16:19:00,0:03:00,3,0,180,180,3,165,55,3,,
01/11/2017,Bird,Melina,27,Acanthurus_nigrofuscus,18,7,N,16:39:00,16:42:00,0:03:00,3,0,180,180,3,197,65.66666667,3,,
01/11/2017,Bird,Melina,27,Acanthurus_olivaceous,27,1,N,16:20:00,16:23:00,0:03:00,3,0,180,180,3,189,63,3,,
01/11/2017,Bird,Melina,27,Acanthurus_olivaceous,24,5,N,16:24:00,16:27:00,0:03:00,3,0,180,180,3,149,49.66666667,3,,
01/11/2017,Bird,Melina,27,Acanthurus_olivaceous,26,4,N,16:29:00,16:32:00,0:03:00,3,0,180,180,3,172,57.33333333,3,,
01/11/2017,Bird,Melina,27,Ctenochaetus_striatus,24,1,N,16:42:00,16:45:00,0:03:00,3,0,180,180,3,93,31,3,,
01/11/2017,North_Point,Melina,27,Siganus_corallinus,24,2,N,15:27:00,15:30:00,0:03:00,3,0,180,180,3,57,19,3,,
01/11/2017,North_Point,Melina,27,Zebrasoma_scopas,15,1,N,14:48:00,14:51:00,0:03:00,3,0,180,180,3,184,61.33333333,3,,
01/11/2017,North_Point,Melina,27,Zebrasoma_scopas,15,1,N,14:54:00,14:57:00,0:03:00,3,0,180,180,3,107,35.66666667,3,,
01/11/2017,North_Point,Melina,27,Zebrasoma_scopas,15,1,N,15:03:00,15:06:00,0:03:00,3,0,180,180,3,190,63.33333333,3,,
01/11/2017,North_Point,Melina,27,Zebrasoma_scopas,17,1,N,15:08:00,15:11:00,0:03:00,3,0,180,180,3,185,61.66666667,3,,
01/11/2017,North_Point,Melina,27,Zebrasoma_scopas,15,1,N,15:12:00,15:15:00,0:03:00,3,0,180,180,3,157,52.33333333,3,,
01/11/2017,Palfrey ,Melina,27,Siganus_doliatus,24,2,N,16:23:00,16:26:00,0:03:00,3,0,180,180,3,87,29,3,,
01/11/2017,Palfrey ,Melina,27,Siganus_doliatus,24,2,N,16:31:00,16:34:00,0:03:00,3,0,180,180,3,54,18,3,,
01/11/2017,Palfrey ,Melina,27,Ctenochaetus_striatus,26,1,N,16:27:00,16:30:00,0:03:00,3,0,180,180,3,92,30.66666667,3,,
01/11/2017,Palfrey ,Melina,27,Ctenochaetus_striatus,24,1,N,16:36:00,16:39:00,0:03:00,3,0,180,180,3,73,24.33333333,3,,
01/11/2017,Palfrey ,Melina,27,Ctenochaetus_striatus,24,1,N,16:40:00,16:43:00,0:03:00,3,0,180,180,3,105,35,3,,
01/12/2017,Bird,Zoe,28,Naso_unicornis,35,1,N,09:09:00,09:12:00,0:03:00,3,0,180,180,3,45,15,3,,
01/12/2017,Bird,Zoe,28,Naso_unicornis,40,1,N,09:13:00,09:16:00,0:03:00,3,0,180,180,3,13,4.333333333,3,,
01/12/2017,Bird,Zoe,28,Naso_unicornis,55,1,N,09:22:00,09:25:00,0:03:00,3,0,180,180,3,45,15,3,,
01/12/2017,Bird,Joel,28,Naso_unicornis,40,1,N,09:12:00,09:15:00,0:03:00,3,0,180,180,3,12,4,3,,
01/12/2017,Bird,Joel,28,Naso_unicornis,20,2,N,09:26:00,09:29:00,0:03:00,3,0,180,180,3,31,10.33333333,3,,
01/12/2017,Bird,Joel,28,Naso_unicornis,20,2,N,09:30:00,09:33:00,0:03:00,3,0,180,180,3,16,5.333333333,3,,
01/12/2017,Bird,Lex,28,Naso_unicornis,30,2,N,08:51:00,08:54:00,0:03:00,3,0,180,180,3,20,6.666666667,3,,
01/12/2017,Bird,Lex,28,Naso_unicornis,45,1,N,08:55:00,08:58:00,0:03:00,3,0,180,180,3,40,13.33333333,3,,
01/12/2017,Bird,Lex,28,Naso_unicornis,30,1,N,08:58:00,09:01:00,0:03:00,3,0,180,180,3,65,21.66666667,3,,
01/12/2017,Bird,Lex,28,Naso_unicornis,35,2,N,09:02:00,09:05:00,0:03:00,3,0,180,180,3,67,22.33333333,3,,
01/12/2017,Bird,Lex,28,Naso_unicornis,18,2,N,09:19:00,09:22:00,0:03:00,3,0,180,180,3,47,15.66666667,3,,
01/12/2017,Bird,Mez,28,Naso_unicornis,15,2,N,09:01:00,09:02:00,0:01:00,1,0,60,60,1,20,20,1,,
01/12/2017,Bird,Mez,28,Naso_unicornis,15,2,N,09:05:00,09:08:00,0:03:00,3,0,180,180,3,49,16.33333333,3,,
01/12/2017,Bird,Mez,28,Naso_unicornis,15,2,N,09:12:00,09:15:00,0:03:00,3,0,180,180,3,17,5.666666667,3,,
01/12/2017,Bird,Mez,28,Naso_unicornis,15,1,N,09:20:00,09:23:00,0:03:00,3,0,180,180,3,38,12.66666667,3,,
01/12/2017,Bird,Mez,28,Naso_unicornis,15,1,N,09:24:00,09:27:00,0:03:00,3,0,180,180,3,23,7.666666667,3,,
01/12/2017,Bird,Mez,28,Naso_unicornis,18,1,N,09:34:00,09:37:00,0:03:00,3,0,180,180,3,22,7.333333333,3,,
01/12/2017,Bird,Mez,28,Naso_unicornis,30,1,N,09:41:00,09:44:00,0:03:00,3,0,180,180,3,48,16,3,,
01/12/2017,Bird,Zoe,28,Zebrasoma_velliferum,20,1,N,09:17:00,09:20:00,0:03:00,3,0,180,180,3,58,19.33333333,3,,
01/12/2017,Bird,Zoe,28,Zebrasoma_velliferum,20,3,N,09:29:00,09:32:00,0:03:00,3,0,180,180,3,74,24.66666667,3,,
